dt,AverageTemperature,AverageTemperatureUncertainty,Country,years
1846-01-01,11.315,1.971,Tunisia,1846
1846-02-01,12.811,1.981,Tunisia,1846
1846-03-01,16.655,1.6469999999999998,Tunisia,1846
1846-04-01,18.59800000000001,1.863,Tunisia,1846
1846-05-01,23.47300000000001,1.88,Tunisia,1846
1846-06-01,28.542,1.862,Tunisia,1846
1846-07-01,31.2,1.895,Tunisia,1846
1846-08-01,29.845,1.4680000000000002,Tunisia,1846
1846-09-01,25.657,1.679,Tunisia,1846
1846-10-01,20.169,1.3730000000000002,Tunisia,1846
1846-11-01,15.754,1.74,Tunisia,1846
1846-12-01,11.16,1.324,Tunisia,1846
1847-01-01,11.678,4.697,Tunisia,1847
1847-02-01,11.904000000000002,1.365,Tunisia,1847
1847-03-01,14.042,2.172,Tunisia,1847
1847-04-01,17.809,1.4480000000000002,Tunisia,1847
1847-05-01,24.021,1.368,Tunisia,1847
1847-06-01,25.995,1.517,Tunisia,1847
1847-07-01,29.438,1.642,Tunisia,1847
1847-08-01,28.855,1.693,Tunisia,1847
1847-09-01,25.322,1.249,Tunisia,1847
1847-10-01,21.036,1.27,Tunisia,1847
1847-11-01,14.826,1.305,Tunisia,1847
1847-12-01,10.687,2.366,Tunisia,1847
1848-01-01,8.849,1.5590000000000002,Tunisia,1848
1848-02-01,12.303,1.845,Tunisia,1848
1848-03-01,14.351,1.536,Tunisia,1848
1848-04-01,18.25,1.588,Tunisia,1848
1848-05-01,21.883000000000006,1.732,Tunisia,1848
1848-06-01,27.932,2.143,Tunisia,1848
1848-07-01,29.645,1.911,Tunisia,1848
1848-08-01,29.467,1.651,Tunisia,1848
1848-09-01,25.386,1.452,Tunisia,1848
1848-10-01,20.932,1.327,Tunisia,1848
1848-11-01,14.475,1.253,Tunisia,1848
1848-12-01,10.849,1.813,Tunisia,1848
1849-01-01,10.225,1.796,Tunisia,1849
1849-02-01,12.146,1.383,Tunisia,1849
1849-03-01,14.802,1.813,Tunisia,1849
1849-04-01,16.980999999999998,1.915,Tunisia,1849
1849-05-01,22.224,1.53,Tunisia,1849
1849-06-01,28.496,1.683,Tunisia,1849
1849-07-01,30.225,1.4469999999999998,Tunisia,1849
1849-08-01,29.209,1.588,Tunisia,1849
1849-09-01,26.588,1.753,Tunisia,1849
1849-10-01,21.814,1.529,Tunisia,1849
1849-11-01,14.657,1.662,Tunisia,1849
1849-12-01,9.498,1.599,Tunisia,1849
1850-01-01,8.602,1.527,Tunisia,1850
1850-02-01,12.349,1.525,Tunisia,1850
1850-03-01,14.197,2.516,Tunisia,1850
1850-04-01,18.305,1.836,Tunisia,1850
1850-05-01,21.432,1.163,Tunisia,1850
1850-06-01,26.465,1.305,Tunisia,1850
1850-07-01,29.685,1.39,Tunisia,1850
1850-08-01,29.583,1.476,Tunisia,1850
1850-09-01,25.305,1.457,Tunisia,1850
1850-10-01,19.682,1.557,Tunisia,1850
1850-11-01,15.194,1.825,Tunisia,1850
1850-12-01,10.752,1.696,Tunisia,1850
1851-01-01,10.754,1.283,Tunisia,1851
1851-02-01,11.859000000000002,1.269,Tunisia,1851
1851-03-01,14.196,1.556,Tunisia,1851
1851-04-01,18.487,1.829,Tunisia,1851
1851-05-01,21.836,1.324,Tunisia,1851
1851-06-01,26.883000000000006,1.707,Tunisia,1851
1851-07-01,29.641,1.675,Tunisia,1851
1851-08-01,28.921,1.855,Tunisia,1851
1851-09-01,24.9,1.503,Tunisia,1851
1851-10-01,21.214,2.351,Tunisia,1851
1851-11-01,13.452,1.523,Tunisia,1851
1851-12-01,9.983,2.779,Tunisia,1851
1852-01-01,10.67,2.344,Tunisia,1852
1852-02-01,11.601,1.345,Tunisia,1852
1852-03-01,13.798,1.241,Tunisia,1852
1852-04-01,17.404,1.685,Tunisia,1852
1852-05-01,22.656,1.461,Tunisia,1852
1852-06-01,26.435,1.285,Tunisia,1852
1852-07-01,29.517,1.874,Tunisia,1852
1852-08-01,29.091,1.6769999999999998,Tunisia,1852
1852-09-01,26.458,1.402,Tunisia,1852
1852-10-01,22.309,1.248,Tunisia,1852
1852-11-01,17.371,1.5,Tunisia,1852
1852-12-01,12.908,2.204,Tunisia,1852
1853-01-01,11.59,1.473,Tunisia,1853
1853-02-01,11.589,1.199,Tunisia,1853
1853-03-01,13.809,1.604,Tunisia,1853
1853-04-01,18.083,1.317,Tunisia,1853
1853-05-01,22.743,1.0490000000000002,Tunisia,1853
1853-06-01,25.536,1.186,Tunisia,1853
1853-07-01,29.905,1.19,Tunisia,1853
1853-08-01,29.654,1.264,Tunisia,1853
1853-09-01,26.257,1.163,Tunisia,1853
1853-10-01,21.561,1.48,Tunisia,1853
1853-11-01,16.17,2.008,Tunisia,1853
1853-12-01,11.275,1.5319999999999998,Tunisia,1853
1854-01-01,10.494000000000002,1.925,Tunisia,1854
1854-02-01,10.351,1.755,Tunisia,1854
1854-03-01,13.890999999999998,1.493,Tunisia,1854
1854-04-01,17.809,1.49,Tunisia,1854
1854-05-01,22.398000000000003,1.213,Tunisia,1854
1854-06-01,26.681,1.58,Tunisia,1854
1854-07-01,28.965,1.808,Tunisia,1854
1854-08-01,28.855,1.729,Tunisia,1854
1854-09-01,25.249,1.837,Tunisia,1854
1854-10-01,20.477,2.335,Tunisia,1854
1854-11-01,14.358,1.54,Tunisia,1854
1854-12-01,11.486,2.6460000000000004,Tunisia,1854
1855-01-01,9.986,2.3,Tunisia,1855
1855-02-01,14.508,1.629,Tunisia,1855
1855-03-01,14.956,1.231,Tunisia,1855
1855-04-01,17.761000000000006,1.882,Tunisia,1855
1855-05-01,21.968000000000004,1.305,Tunisia,1855
1855-06-01,24.596,1.319,Tunisia,1855
1855-07-01,28.53,1.425,Tunisia,1855
1855-08-01,27.837,1.596,Tunisia,1855
1855-09-01,26.179,1.135,Tunisia,1855
1855-10-01,21.959000000000003,2.132,Tunisia,1855
1855-11-01,16.403,1.432,Tunisia,1855
1855-12-01,11.04,2.513,Tunisia,1855
1856-01-01,12.52,1.505,Tunisia,1856
1856-02-01,12.427,1.937,Tunisia,1856
1856-03-01,15.231,1.093,Tunisia,1856
1856-04-01,18.283,1.293,Tunisia,1856
1856-05-01,22.298,1.965,Tunisia,1856
1856-06-01,25.907,2.115,Tunisia,1856
1856-07-01,28.622,1.476,Tunisia,1856
1856-08-01,28.376,1.3259999999999998,Tunisia,1856
1856-09-01,25.44,1.524,Tunisia,1856
1856-10-01,20.757,1.366,Tunisia,1856
1856-11-01,13.998,1.4240000000000002,Tunisia,1856
1856-12-01,10.741,1.763,Tunisia,1856
1857-01-01,9.267,1.622,Tunisia,1857
1857-02-01,12.61,2.015,Tunisia,1857
1857-03-01,14.934,1.374,Tunisia,1857
1857-04-01,17.549,1.069,Tunisia,1857
1857-05-01,21.313,1.205,Tunisia,1857
1857-06-01,24.977,1.23,Tunisia,1857
1857-07-01,28.04,1.395,Tunisia,1857
1857-08-01,28.289,1.209,Tunisia,1857
1857-09-01,26.238000000000003,1.255,Tunisia,1857
1857-10-01,21.603,1.301,Tunisia,1857
1857-11-01,16.872,2.213,Tunisia,1857
1857-12-01,10.982,1.4880000000000002,Tunisia,1857
1858-01-01,9.959,2.259,Tunisia,1858
1858-02-01,11.798,1.279,Tunisia,1858
1858-03-01,14.863,1.214,Tunisia,1858
1858-04-01,18.818,1.717,Tunisia,1858
1858-05-01,21.92,1.209,Tunisia,1858
1858-06-01,26.451,1.342,Tunisia,1858
1858-07-01,28.136,1.509,Tunisia,1858
1858-08-01,28.497,1.436,Tunisia,1858
1858-09-01,25.836,1.173,Tunisia,1858
1858-10-01,22.264000000000006,1.584,Tunisia,1858
1858-11-01,16.928,1.5490000000000002,Tunisia,1858
1858-12-01,11.438,1.281,Tunisia,1858
1859-01-01,9.364,0.983,Tunisia,1859
1859-02-01,11.656,0.948,Tunisia,1859
1859-03-01,14.943,1.126,Tunisia,1859
1859-04-01,19.679,1.294,Tunisia,1859
1859-05-01,22.994,1.859,Tunisia,1859
1859-06-01,25.907,1.165,Tunisia,1859
1859-07-01,29.165,1.161,Tunisia,1859
1859-08-01,29.075,0.944,Tunisia,1859
1859-09-01,25.08,1.216,Tunisia,1859
1859-10-01,22.46,1.0590000000000002,Tunisia,1859
1859-11-01,15.741,1.858,Tunisia,1859
1859-12-01,10.121,1.934,Tunisia,1859
1860-01-01,11.014,1.2990000000000002,Tunisia,1860
1860-02-01,10.453,1.31,Tunisia,1860
1860-03-01,13.718,2.074,Tunisia,1860
1860-04-01,17.506,1.239,Tunisia,1860
1860-05-01,22.051,1.218,Tunisia,1860
1860-06-01,27.270000000000003,0.955,Tunisia,1860
1860-07-01,28.237,0.998,Tunisia,1860
1860-08-01,28.73,1.3,Tunisia,1860
1860-09-01,26.428,1.053,Tunisia,1860
1860-10-01,20.763,1.315,Tunisia,1860
1860-11-01,15.316,1.634,Tunisia,1860
1860-12-01,11.328,1.681,Tunisia,1860
1861-01-01,9.617,1.7919999999999998,Tunisia,1861
1861-02-01,12.65,1.4980000000000002,Tunisia,1861
1861-03-01,14.71,0.936,Tunisia,1861
1861-04-01,17.534000000000002,1.5590000000000002,Tunisia,1861
1861-05-01,21.037,1.732,Tunisia,1861
1861-06-01,26.485000000000007,1.918,Tunisia,1861
1861-07-01,28.782,1.163,Tunisia,1861
1861-08-01,28.658,1.804,Tunisia,1861
1861-09-01,25.478,1.609,Tunisia,1861
1861-10-01,21.44400000000001,1.39,Tunisia,1861
1861-11-01,16.730999999999998,1.682,Tunisia,1861
1861-12-01,11.438,2.249,Tunisia,1861
1862-01-01,10.235,1.634,Tunisia,1862
1862-02-01,12.848,1.514,Tunisia,1862
1862-03-01,16.588,1.349,Tunisia,1862
1862-04-01,19.744,1.3769999999999998,Tunisia,1862
1862-05-01,23.94400000000001,1.345,Tunisia,1862
1862-06-01,26.74,1.203,Tunisia,1862
1862-07-01,29.008000000000003,1.26,Tunisia,1862
1862-08-01,28.686,1.381,Tunisia,1862
1862-09-01,25.445,1.3219999999999998,Tunisia,1862
1862-10-01,21.633000000000006,1.3230000000000002,Tunisia,1862
1862-11-01,16.054000000000002,1.739,Tunisia,1862
1862-12-01,10.943,2.364,Tunisia,1862
1863-01-01,11.712000000000002,2.184,Tunisia,1863
1863-02-01,11.422,2.021,Tunisia,1863
1863-03-01,14.991,1.146,Tunisia,1863
1863-04-01,18.474,1.527,Tunisia,1863
1863-05-01,23.016,1.285,Tunisia,1863
1863-06-01,27.365,1.661,Tunisia,1863
1863-07-01,29.337,1.423,Tunisia,1863
1863-08-01,28.895,1.271,Tunisia,1863
1863-09-01,25.726,1.376,Tunisia,1863
1863-10-01,21.464,1.268,Tunisia,1863
1863-11-01,15.739,1.771,Tunisia,1863
1863-12-01,9.987,1.948,Tunisia,1863
1864-01-01,8.676,1.5519999999999998,Tunisia,1864
1864-02-01,12.562,1.606,Tunisia,1864
1864-03-01,16.924,1.777,Tunisia,1864
1864-04-01,17.395,1.724,Tunisia,1864
1864-05-01,22.714,1.551,Tunisia,1864
1864-06-01,27.842,2.146,Tunisia,1864
1864-07-01,30.223000000000003,1.643,Tunisia,1864
1864-08-01,28.764,1.126,Tunisia,1864
1864-09-01,25.279,1.137,Tunisia,1864
1864-10-01,21.121,1.3219999999999998,Tunisia,1864
1864-11-01,15.482,1.6869999999999998,Tunisia,1864
1864-12-01,10.848,1.5590000000000002,Tunisia,1864
1865-01-01,11.373,1.216,Tunisia,1865
1865-02-01,10.919,1.389,Tunisia,1865
1865-03-01,13.775,1.3330000000000002,Tunisia,1865
1865-04-01,17.985,1.626,Tunisia,1865
1865-05-01,23.398000000000003,1.435,Tunisia,1865
1865-06-01,26.756,1.143,Tunisia,1865
1865-07-01,29.575,1.033,Tunisia,1865
1865-08-01,29.803,1.045,Tunisia,1865
1865-09-01,26.193,1.117,Tunisia,1865
1865-10-01,21.761000000000006,1.33,Tunisia,1865
1865-11-01,15.963,1.169,Tunisia,1865
1865-12-01,10.686,1.693,Tunisia,1865
1866-01-01,10.825,1.224,Tunisia,1866
1866-02-01,13.367,1.252,Tunisia,1866
1866-03-01,15.919,1.463,Tunisia,1866
1866-04-01,18.87,1.134,Tunisia,1866
1866-05-01,22.035,1.422,Tunisia,1866
1866-06-01,26.44,1.0590000000000002,Tunisia,1866
1866-07-01,29.516,1.246,Tunisia,1866
1866-08-01,28.383000000000003,1.116,Tunisia,1866
1866-09-01,26.214,1.06,Tunisia,1866
1866-10-01,20.933000000000003,1.023,Tunisia,1866
1866-11-01,15.71,1.128,Tunisia,1866
1866-12-01,11.757,1.354,Tunisia,1866
1867-01-01,11.534,1.216,Tunisia,1867
1867-02-01,12.800999999999998,1.05,Tunisia,1867
1867-03-01,17.302,1.213,Tunisia,1867
1867-04-01,19.193,1.317,Tunisia,1867
1867-05-01,23.502,1.14,Tunisia,1867
1867-06-01,26.984,0.981,Tunisia,1867
1867-07-01,29.527,1.139,Tunisia,1867
1867-08-01,29.13,1.263,Tunisia,1867
1867-09-01,26.655,1.106,Tunisia,1867
1867-10-01,20.971,1.21,Tunisia,1867
1867-11-01,15.087,1.986,Tunisia,1867
1867-12-01,9.642,1.951,Tunisia,1867
1868-01-01,9.805,1.164,Tunisia,1868
1868-02-01,11.312,1.624,Tunisia,1868
1868-03-01,14.130999999999998,1.166,Tunisia,1868
1868-04-01,17.834,1.4980000000000002,Tunisia,1868
1868-05-01,23.164,1.185,Tunisia,1868
1868-06-01,26.759,1.053,Tunisia,1868
1868-07-01,29.289,1.064,Tunisia,1868
1868-08-01,29.325,1.092,Tunisia,1868
1868-09-01,26.106,1.037,Tunisia,1868
1868-10-01,20.953000000000007,1.485,Tunisia,1868
1868-11-01,14.336,1.3259999999999998,Tunisia,1868
1868-12-01,12.081,1.14,Tunisia,1868
1869-01-01,9.418,1.3,Tunisia,1869
1869-02-01,12.892,1.591,Tunisia,1869
1869-03-01,13.711,1.095,Tunisia,1869
1869-04-01,17.698,1.6769999999999998,Tunisia,1869
1869-05-01,23.624,1.188,Tunisia,1869
1869-06-01,27.31,1.534,Tunisia,1869
1869-07-01,29.863000000000003,1.391,Tunisia,1869
1869-08-01,28.72,1.3530000000000002,Tunisia,1869
1869-09-01,26.579,1.012,Tunisia,1869
1869-10-01,20.546000000000006,1.193,Tunisia,1869
1869-11-01,14.919,0.98,Tunisia,1869
1869-12-01,11.214,1.368,Tunisia,1869
1870-01-01,9.401,1.327,Tunisia,1870
1870-02-01,12.247,1.465,Tunisia,1870
1870-03-01,14.342,1.186,Tunisia,1870
1870-04-01,17.331,1.258,Tunisia,1870
1870-05-01,23.418000000000003,1.258,Tunisia,1870
1870-06-01,27.419,1.289,Tunisia,1870
1870-07-01,29.893,1.101,Tunisia,1870
1870-08-01,29.12,1.044,Tunisia,1870
1870-09-01,25.628,1.111,Tunisia,1870
1870-10-01,20.797,1.409,Tunisia,1870
1870-11-01,15.974,1.37,Tunisia,1870
1870-12-01,11.003,1.474,Tunisia,1870
1871-01-01,9.061,1.435,Tunisia,1871
1871-02-01,11.195,2.077,Tunisia,1871
1871-03-01,14.639,1.5930000000000002,Tunisia,1871
1871-04-01,18.632,1.211,Tunisia,1871
1871-05-01,22.685,1.155,Tunisia,1871
1871-06-01,25.835,1.287,Tunisia,1871
1871-07-01,29.756,1.143,Tunisia,1871
1871-08-01,29.025,1.193,Tunisia,1871
1871-09-01,26.91,1.035,Tunisia,1871
1871-10-01,22.14,1.181,Tunisia,1871
1871-11-01,15.021,1.192,Tunisia,1871
1871-12-01,9.574,1.233,Tunisia,1871
1872-01-01,10.035,2.258,Tunisia,1872
1872-02-01,12.625,1.7380000000000002,Tunisia,1872
1872-03-01,15.544,1.205,Tunisia,1872
1872-04-01,18.581,1.96,Tunisia,1872
1872-05-01,22.512,1.805,Tunisia,1872
1872-06-01,26.398000000000003,1.222,Tunisia,1872
1872-07-01,29.563,1.1740000000000002,Tunisia,1872
1872-08-01,29.156,1.229,Tunisia,1872
1872-09-01,26.53,1.221,Tunisia,1872
1872-10-01,21.686,1.12,Tunisia,1872
1872-11-01,15.559,1.432,Tunisia,1872
1872-12-01,11.884,2.167,Tunisia,1872
1873-01-01,10.932,1.3430000000000002,Tunisia,1873
1873-02-01,11.351,1.467,Tunisia,1873
1873-03-01,15.589,1.268,Tunisia,1873
1873-04-01,18.175,1.616,Tunisia,1873
1873-05-01,21.542,1.067,Tunisia,1873
1873-06-01,26.039,1.02,Tunisia,1873
1873-07-01,30.116,1.035,Tunisia,1873
1873-08-01,30.12,0.871,Tunisia,1873
1873-09-01,25.588,1.209,Tunisia,1873
1873-10-01,21.355,0.948,Tunisia,1873
1873-11-01,15.52,0.888,Tunisia,1873
1873-12-01,10.847,1.148,Tunisia,1873
1874-01-01,10.102,1.631,Tunisia,1874
1874-02-01,11.124,1.339,Tunisia,1874
1874-03-01,13.299,1.334,Tunisia,1874
1874-04-01,18.028,0.996,Tunisia,1874
1874-05-01,21.077,0.979,Tunisia,1874
1874-06-01,28.229000000000006,1.133,Tunisia,1874
1874-07-01,30.092,0.985,Tunisia,1874
1874-08-01,28.303,0.975,Tunisia,1874
1874-09-01,26.548,0.976,Tunisia,1874
1874-10-01,21.85100000000001,1.006,Tunisia,1874
1874-11-01,14.639,1.03,Tunisia,1874
1874-12-01,10.673,1.331,Tunisia,1874
1875-01-01,9.864,1.119,Tunisia,1875
1875-02-01,11.009,1.31,Tunisia,1875
1875-03-01,14.4,1.145,Tunisia,1875
1875-04-01,17.178,1.029,Tunisia,1875
1875-05-01,23.689,1.002,Tunisia,1875
1875-06-01,26.655,1.291,Tunisia,1875
1875-07-01,29.106,1.526,Tunisia,1875
1875-08-01,29.728,0.8809999999999999,Tunisia,1875
1875-09-01,26.376,0.917,Tunisia,1875
1875-10-01,20.590000000000003,0.852,Tunisia,1875
1875-11-01,15.101,0.923,Tunisia,1875
1875-12-01,10.271,1.348,Tunisia,1875
1876-01-01,10.221,1.152,Tunisia,1876
1876-02-01,12.283,1.001,Tunisia,1876
1876-03-01,15.094,1.707,Tunisia,1876
1876-04-01,18.149,1.158,Tunisia,1876
1876-05-01,22.641,1.19,Tunisia,1876
1876-06-01,25.777,1.404,Tunisia,1876
1876-07-01,29.455,1.656,Tunisia,1876
1876-08-01,29.527,1.062,Tunisia,1876
1876-09-01,26.649,1.219,Tunisia,1876
1876-10-01,21.884,1.088,Tunisia,1876
1876-11-01,15.313,1.229,Tunisia,1876
1876-12-01,12.002,1.402,Tunisia,1876
1877-01-01,10.359000000000002,1.596,Tunisia,1877
1877-02-01,11.675999999999998,1.45,Tunisia,1877
1877-03-01,14.115,1.047,Tunisia,1877
1877-04-01,18.708,1.519,Tunisia,1877
1877-05-01,22.204,1.21,Tunisia,1877
1877-06-01,27.645000000000003,1.555,Tunisia,1877
1877-07-01,30.294,1.101,Tunisia,1877
